period,sex,age,initial_state,final_state,probability,mortality
2010,female,104,2,4,0.8217393395123668,0.5777907385103529
2010,female,105,2,4,0.8603265390479171,0.6262708722188182
2010,female,106,2,4,0.8932027044878912,0.673201445058108
2010,female,107,2,4,0.9203014092098725,0.717690611579906
2010,female,108,2,4,0.9419338722879105,0.7590308573445772
2010,female,109,2,4,0.958680813639664,0.7967287861984977
2010,female,110,2,4,0.9712716939233819,0.8305057343842626
2010,female,111,2,4,0.9804773474911335,0.8602765141113831
2010,female,112,2,4,0.9870303110396835,0.8861154577639421
2010,female,113,2,4,0.9915760546748396,0.9082179466063194
2010,female,114,2,4,0.9946510137720868,0.9268632361400011
2010,female,115,2,4,0.9966801521633696,0.9423818792684938
2010,female,116,2,4,0.9979866001383715,0.9551290755429698
2010,female,117,2,4,0.9988072659154764,0.9654640175393318
2010,female,118,2,4,0.9993101317753516,0.9737346573475911
2010,female,119,2,4,0.9996106117460345,0.9802670769026607
2010,female,120,2,4,0.9997856303046398,0.9853586306869832
2010,female,50,3,4,0.03332002950209881,0.01680115414128902
2010,female,51,3,4,0.03603536321683243,0.018182992211294158
2010,female,52,3,4,0.03888073812300763,0.019633098336652166
2010,female,53,3,4,0.041858515633775004,0.021152982143672783
2010,female,54,3,4,0.04497136243745173,0.022744333573578968
2010,female,55,3,4,0.04822231221496191,0.024409057142780743
2010,female,56,3,4,0.051614829918293186,0.02614930811663596
2010,female,57,3,4,0.05515287917663507,0.0279675309829589
2010,female,58,3,4,0.05884099356985669,0.029866500717482092
2010,female,59,3,4,0.06268435267825762,0.031849367442368326
2010,female,60,3,4,0.06668886397795729,0.03391970518903409
2010,female,61,3,4,0.07086125179724556,0.03608156558619835
2010,female,62,3,4,0.07520915467441824,0.038339537401281265
2010,female,63,3,4,0.07974123255508318,0.04069881296596067
2010,female,64,3,4,0.08446728532877194,0.043165262612593014
2010,female,65,3,4,0.08939838422201023,0.04574551833486795
2010,female,66,3,4,0.09454701752754445,0.04844706796076992
2010,female,67,3,4,0.09992725204520315,0.05127836118553886
2010,female,68,3,4,0.10555491142455302,0.054248928853132594
2010,female,69,3,4,0.11144777231549427,0.05736951689195535
2010,female,70,3,4,0.11762577882809615,0.06065223629802374
2010,female,71,3,4,0.12411127524890608,0.06411073050755955
2010,female,72,3,4,0.1309292562207868,0.06776036139884434
2010,female,73,3,4,0.13810763261885417,0.07161841499244193
2010,female,74,3,4,0.14567751008364524,0.07570432765464341
2010,female,75,3,4,0.15367347552354793,0.08003993321641834
2010,female,76,3,4,0.16213388476972912,0.08464973085147842
2010,female,77,3,4,0.17110114183229574,0.08956117274816078
2010,female,78,3,4,0.18062195671555997,0.09480496947650008
2010,female,79,3,4,0.1907475643305787,0.10041540938640947
2010,female,80,3,4,0.20153388150914925,0.1064306862414921
2010,female,81,3,4,0.21304157229512163,0.11289322643501454
2010,female,82,3,4,0.22533598342428224,0.11985000336549578
2010,female,83,3,4,0.23848690215267793,0.1273528216699935
2010,female,84,3,4,0.2525680774776003,0.135458547828735
2010,female,85,3,4,0.26765643372886655,0.14422925600886927
2010,female,86,3,4,0.28383089335530154,0.15373224884514325
2010,female,87,3,4,0.3011707150128798,0.16403990227576037
2010,female,88,3,4,0.31975324618904805,0.17522927197253657
2010,female,89,3,4,0.33965099010873323,0.18738138718629715
2010,female,90,3,4,0.36092789937761005,0.20058014746793418
2010,female,91,3,4,0.38363483977430607,0.21491073104665748
2010,female,92,3,4,0.40780422363892205,0.23045742394518687
2010,female,93,3,4,0.4334438999570572,0.24730079045946718
2010,female,94,3,4,0.46053051177813215,0.26551413340904384
2010,female,95,3,4,0.48900269006691627,0.28515924155579675
2010,female,96,3,4,0.5187546364868371,0.3062814954802179
2010,female,97,3,4,0.5496308331823145,0.32890450246057723
2010,female,98,3,4,0.5814227676283726,0.3530245504104291
2010,female,99,3,4,0.6138686241026443,0.3786052978200123
2010,female,100,3,4,0.6466568142669854,0.4055732292931159
2010,female,101,3,4,0.6794339522040352,0.4338144758155992
2010,female,102,3,4,0.7118174101672567,0.4631735943223887
2010,female,103,3,4,0.7434119582482288,0.4934547979185163
2010,female,104,3,4,0.7738292931029022,0.524425918602477
2010,female,105,3,4,0.8027086459276521,0.555825086173985
2010,female,106,3,4,0.8297362891990274,0.5873697650426322
2010,female,107,3,4,0.8546617575795232,0.6187674693569858
2010,female,108,3,4,0.8773089963149644,0.6497272438726706
2010,female,109,3,4,0.8975813777107581,0.6799709039958368
2010,female,110,3,4,0.9154604201335879,0.7092430914554013
2010,female,111,3,4,0.9309989036022176,0.7373194023195044
2010,female,112,3,4,0.9443097260722235,0.7640121318207724
2010,female,113,3,4,0.9555521837809076,0.7891734926080394
2010,female,114,3,4,0.9649173770288364,0.8126964416484204
2010,female,115,3,4,0.9726142039924461,0.8345134567176115
2010,female,116,3,4,0.9788570139027026,0.8545937205712993
2010,female,117,3,4,0.9838555543106164,0.8729392047507039
2010,female,118,3,4,0.9878074488529707,0.8895801143496819
2010,female,119,3,4,0.9908931311296568,0.9045700839865025
2010,female,120,3,4,0.9932729535699436,0.9179814263105216
